PLAYER,GP,MIN,PTS,REB,AST,STL,BLK,FG_PCT,FG3_PCT,FT_PCT,TOV
Max Christie,62.0,17.966666666666665,5.633333333333333,2.4,1.0999999999999999,0.43333333333333335,0.3,0.423,0.38033333333333336,0.8376666666666667,0.6333333333333334
Max Strus,61.4,24.44,9.959999999999999,3.28,2.2600000000000002,0.52,0.22000000000000003,0.4332,0.367,0.7906000000000001,0.9199999999999999
Maxi Kleber,44.6,23.1,5.4799999999999995,4.16,1.3800000000000001,0.4,0.74,0.41859999999999997,0.3392,0.7604,0.7
Maxwell Lewis,31.0,7.35,2.1999999999999997,1.05,0.44999999999999996,0.2,0.15,0.3035,0.2455,0.6835,0.4
McKinley Wright IV,27.0,12.4,4.2,1.7,2.1,0.3,0.2,0.469,0.321,0.684,0.7
Mfiondu Kabengele,39.0,7.2,2.4,1.5,0.4,0.2,0.3,0.371,0.26,0.8,0.4
Micah Potter,38.0,18.6,4.3,4.3,0.8,0.4,0.4,0.422,0.316,0.85,0.8
Michael Carter-Williams,31.0,25.8,8.8,4.5,4.2,0.8,0.5,0.389,0.246,0.613,2.2
Michael Porter Jr.,70.25,31.425,17.825,6.7,1.425,0.6,0.65,0.50425,0.41275,0.7987500000000001,1.225
Mikal Bridges,80.2,34.980000000000004,17.0,4.12,3.0,1.06,0.58,0.4962,0.38039999999999996,0.8394,1.34
Mike Conley,67.4,28.380000000000003,12.28,2.94,5.68,1.22,0.22000000000000003,0.4328,0.4114,0.8586,1.5
Mike Muscala,48.5,14.625,6.699999999999999,3.1,0.7,0.25,0.375,0.4275,0.3705,0.802,0.425
Mike Scott,51.0,16.7,4.2,2.4,0.8,0.5,0.3,0.36,0.342,0.667,0.4
Miles Bridges,69.75,33.475,18.55,6.95,3.3,0.8,0.7,0.47175,0.34825,0.841,1.9
Miles McBride,59.0,16.4,5.875,1.475,1.675,0.675,0.125,0.378,0.33199999999999996,0.75175,0.375
Mitchell Robinson,48.25,26.225,7.45,8.65,0.625,1.0,1.55,0.665,0.0,0.46749999999999997,0.775
Miye Oni,54.0,9.6,1.9,1.6,0.5,0.2,0.1,0.354,0.341,0.833,0.3
Mo Bamba,51.0,16.619999999999997,6.779999999999999,5.4399999999999995,0.8400000000000001,0.36,1.2,0.4782,0.3518,0.7016,0.76
Monte Morris,45.0,12.7,5.2,1.5,1.6,0.4,0.1,0.426,0.36,0.857,0.5
Montrezl Harrell,65.66666666666667,19.3,10.733333333333334,5.033333333333333,1.2333333333333334,0.4666666666666666,0.5666666666666667,0.6216666666666667,0.07833333333333332,0.7053333333333333,0.9
Monté Morris,54.25,24.3,9.525,2.525,3.75,0.6749999999999999,0.25,0.4625,0.386,0.7947500000000001,0.725
Moritz Wagner,55.0,17.44,10.040000000000001,4.12,1.3199999999999998,0.5599999999999999,0.3,0.5227999999999999,0.33440000000000003,0.799,1.1800000000000002
Moses Brown,35.25,11.825,5.1499999999999995,5.025,0.15,0.3,0.55,0.57025,0.0,0.491,0.6
Moses Moody,63.75,16.125,6.775,2.2,0.8500000000000001,0.44999999999999996,0.275,0.452,0.36524999999999996,0.7645,0.55
Mouhamed Gueye,33.0,16.1,6.0,4.2,0.8,0.8,1.0,0.421,0.259,0.762,0.5
Moussa Diabaté,46.5,13.2,4.2,4.25,0.5,0.44999999999999996,0.5,0.5535,0.25,0.61,0.65
Mychal Mulder,60.0,12.8,5.6,1.0,0.4,0.2,0.2,0.449,0.397,0.636,0.3
Myles Turner,60.0,29.4,15.24,6.9,1.24,0.7,2.4799999999999995,0.5078,0.359,0.7726,1.5
Naji Marshall,59.8,21.080000000000002,8.559999999999999,3.84,2.2600000000000002,0.76,0.2,0.44020000000000004,0.3028,0.7792,1.1800000000000002
Nassir Little,47.25,16.875,6.1,3.15,0.8,0.325,0.45,0.45725000000000005,0.33699999999999997,0.77525,0.6
Nate Hinton,21.0,4.4,2.0,0.4,0.4,0.3,0.1,0.357,0.211,0.7,0.2
Nate Williams,21.0,6.6,3.0999999999999996,0.85,0.4,0.30000000000000004,0.1,0.48750000000000004,0.3155,0.5815,0.44999999999999996
Nathan Knight,36.0,7.766666666666667,3.733333333333333,2.0,0.36666666666666664,0.26666666666666666,0.2333333333333333,0.48299999999999993,0.2846666666666667,0.739,0.5333333333333333
Nathan Mensah,25.0,12.3,1.3,2.6,0.4,0.2,0.6,0.429,0.0,0.75,0.6
Naz Reid,75.2,21.02,11.74,4.92,1.3199999999999998,0.62,0.9200000000000002,0.4976,0.3666,0.7294,1.26
Neemias Queta,45.0,12.9,5.25,4.1,0.7,0.4,0.75,0.647,0.0,0.734,0.55
Nemanja Bjelica,54.0,16.1,6.3,3.75,2.05,0.5,0.25,0.461,0.33999999999999997,0.7264999999999999,1.05
Nerlens Noel,44.5,23.35,4.25,6.0,0.8,1.15,1.7000000000000002,0.5735,0.0,0.707,0.9
Nic Claxton,59.2,25.18,10.0,7.459999999999999,1.6,0.72,1.6800000000000002,0.6384000000000001,0.1276,0.534,1.04
Nick Richards,59.75,18.55,7.55,6.074999999999999,0.65,0.25,0.9,0.6445,0.25,0.732,0.975
Nick Smith Jr.,55.5,18.55,7.9,1.75,1.7999999999999998,0.25,0.1,0.391,0.386,0.901,1.1
Nickeil Alexander-Walker,66.8,21.64,9.040000000000001,2.58,2.3200000000000003,0.72,0.44000000000000006,0.4224,0.3628,0.7434000000000001,1.1800000000000002
Nico Mannion,30.0,12.1,4.1,1.5,2.3,0.5,0.0,0.342,0.367,0.821,1.0
Nicolas Batum,68.4,23.419999999999998,6.36,3.94,1.7400000000000002,0.8400000000000001,0.6,0.4474,0.4046,0.7436,0.64
Nicolo Melli,45.0,12.6,3.0,2.7,1.0,0.3,0.1,0.326,0.271,0.76,0.3
Nikola Jokić,72.8,34.620000000000005,26.8,12.3,9.040000000000001,1.46,0.76,0.588,0.37679999999999997,0.8234,3.3600000000000003
Nikola Jović,46.0,22.3,9.2,4.05,2.4,0.65,0.3,0.454,0.385,0.7649999999999999,1.1
Nikola Vučević,74.8,33.12,19.02,10.86,3.4,0.82,0.78,0.4968,0.3518,0.8124,1.72
Noah Clowney,34.5,19.4,7.449999999999999,3.7,0.8500000000000001,0.4,0.6,0.448,0.34850000000000003,0.7689999999999999,0.85
Noah Vonleh,23.0,7.5,1.1,2.1,0.3,0.1,0.3,0.458,0.25,1.0,0.5
Norman Powell,62.0,29.860000000000003,18.060000000000002,3.0,1.8,0.9400000000000001,0.32,0.4774,0.41600000000000004,0.8258000000000001,1.52
OG Anunoby,56.4,35.1,16.5,5.0,2.22,1.56,0.7,0.4728,0.3804,0.7878000000000001,1.6800000000000002
Obi Toppin,72.4,16.9,8.26,3.3200000000000003,1.1600000000000001,0.42000000000000004,0.36,0.5154,0.3452,0.7698,0.7
Ochai Agbaji,67.0,22.900000000000002,8.033333333333333,2.9,1.2333333333333334,0.6,0.4666666666666666,0.4453333333333333,0.34933333333333333,0.727,0.7666666666666666
Olivier Sarr,22.0,19.1,7.0,4.2,0.9,0.3,0.7,0.574,0.448,0.828,1.0
Olivier-Maxence Prosper,46.0,9.8,3.45,2.2,0.7,0.35,0.1,0.3935,0.262,0.664,0.25
Omer Yurtseven,52.0,12.0,4.949999999999999,4.8,0.75,0.25,0.4,0.532,0.1495,0.651,0.75
Onuralp Bitim,23.0,11.7,3.5,1.4,0.6,0.1,0.1,0.381,0.273,0.8,0.4
Onyeka Okongwu,61.4,21.84,9.26,6.42,1.22,0.64,1.06,0.63,0.193,0.7384000000000001,0.9
Orlando Robinson,37.0,13.200000000000001,4.466666666666667,3.7999999999999994,1.1666666666666667,0.3333333333333333,0.3333333333333333,0.49066666666666664,0.2866666666666667,0.747,0.7000000000000001
Oshae Brissett,52.0,19.05,7.45,4.275,0.875,0.6,0.425,0.431,0.33899999999999997,0.69575,0.55
Oso Ighodaro,61.0,17.1,4.2,3.6,1.2,0.5,0.5,0.604,0.0,0.58,0.6
Otto Porter Jr.,45.5,21.95,8.95,5.550000000000001,1.75,0.8500000000000001,0.3,0.448,0.3725,0.8300000000000001,0.75
Ousmane Dieng,36.333333333333336,12.200000000000001,4.233333333333333,2.1333333333333333,1.0333333333333334,0.3666666666666667,0.20000000000000004,0.4246666666666667,0.29633333333333334,0.7383333333333333,0.6
P.J. Tucker,57.25,23.825,4.125,4.0,1.1500000000000001,0.65,0.25,0.411,0.37875000000000003,0.8285,0.65
P.J. Washington,66.4,30.580000000000002,13.3,6.0,2.28,1.0,1.02,0.4486,0.36,0.7192000000000001,1.64
PJ Dozier,50.0,21.8,7.7,3.6,1.8,0.6,0.4,0.417,0.315,0.636,0.9
Paolo Banchero,66.0,34.36666666666667,22.833333333333332,7.1000000000000005,4.633333333333334,0.8333333333333334,0.5666666666666667,0.4446666666666667,0.319,0.73,2.966666666666667
Pascal Siakam,70.6,35.4,22.06,7.5,4.66,1.0,0.52,0.4968,0.33999999999999997,0.7632,2.12
Pat Connaughton,62.4,21.86,7.040000000000001,3.88,1.52,0.58,0.26,0.43760000000000004,0.35419999999999996,0.76,0.54
Pat Spencer,39.0,6.4,2.5,1.2,1.2,0.4,0.1,0.406,0.227,0.733,0.5
Patrick Baldwin Jr.,31.0,8.233333333333334,3.5,1.8333333333333333,0.43333333333333335,0.26666666666666666,0.19999999999999998,0.43933333333333335,0.422,0.6153333333333334,0.3666666666666667
Patrick Beverley,58.75,23.75,7.275,3.575,3.125,0.875,0.675,0.4115,0.35300000000000004,0.76675,1.0
Patrick Patterson,38.0,15.3,5.2,2.0,0.8,0.4,0.2,0.436,0.357,0.765,0.3
Patrick Williams,64.75,27.125,9.6,4.075,1.525,0.875,0.7,0.44675,0.3895,0.774,1.325
Patty Mills,50.0,18.419999999999998,7.24,1.3199999999999998,1.6199999999999999,0.52,0.08,0.39139999999999997,0.3528,0.8972,0.76
Paul George,51.2,33.88,22.04,6.0200000000000005,4.76,1.6199999999999999,0.44000000000000006,0.4492,0.3814,0.8635999999999999,3.04
Paul Millsap,44.5,16.1,6.25,4.1,1.35,0.6,0.5,0.4335,0.28600000000000003,0.716,0.75
Paul Reed,52.0,10.959999999999999,4.42,3.44,0.72,0.74,0.64,0.5482,0.2142,0.6308,0.58
Paul Watson,27.0,11.0,4.1,1.7,0.6,0.2,0.1,0.463,0.469,0.625,0.3
Payton Pritchard,69.4,19.48,8.68,2.62,2.4,0.54,0.1,0.44420000000000004,0.3958,0.861,0.78
Pelle Larsson,55.0,14.2,4.6,1.7,1.2,0.6,0.1,0.438,0.337,0.672,0.4
Peyton Watson,57.0,17.0,6.033333333333334,2.733333333333333,1.0,0.4333333333333333,1.0,0.478,0.3593333333333333,0.6376666666666667,0.6
Precious Achiuwa,64.0,19.759999999999998,7.5,5.62,0.9600000000000002,0.5599999999999999,0.64,0.49420000000000003,0.23479999999999998,0.6032,0.9800000000000001
Quentin Grimes,60.75,23.475,9.725,2.875,1.85,0.7749999999999999,0.25,0.42775,0.3725,0.7482500000000001,1.0
Quenton Jackson,28.0,13.6,5.8,1.6,1.9,0.8,0.2,0.475,0.375,0.775,0.6
Quinn Cook,23.0,6.8,3.3,0.7,0.8,0.2,0.0,0.426,0.423,0.875,0.3
Quinndary Weatherspoon,20.0,6.1,2.3,0.6,0.4,0.4,0.1,0.457,0.167,0.813,0.5
Quinten Post,42.0,16.3,8.1,3.5,1.3,0.4,0.4,0.449,0.408,0.778,0.8
R.J. Hampton,54.0,18.4,6.966666666666666,2.8000000000000003,1.7666666666666668,0.5666666666666667,0.20000000000000004,0.416,0.3376666666666666,0.6873333333333335,1.0999999999999999
RJ Barrett,66.2,33.44,19.7,5.66,3.5,0.6,0.27999999999999997,0.4492,0.35259999999999997,0.709,2.2800000000000002
Rajon Rondo,42.0,17.5,5.1,2.5999999999999996,4.4,0.8,0.15000000000000002,0.41400000000000003,0.378,0.836,1.75
Raul Neto,60.666666666666664,17.333333333333332,6.5,1.7666666666666666,2.3333333333333335,0.7666666666666667,0.06666666666666667,0.48300000000000004,0.32266666666666666,0.8543333333333334,0.8000000000000002
Rayan Rupert,45.5,12.5,3.5,1.85,1.05,0.3,0.1,0.3715,0.315,0.7635000000000001,0.7
Reece Beekman,36.0,13.0,2.6,1.1,1.8,0.9,0.1,0.327,0.175,0.762,0.6
Reed Sheppard,52.0,12.6,4.4,1.5,1.4,0.7,0.3,0.351,0.338,0.813,0.7
Reggie Bullock Jr.,63.75,24.45,7.225,3.05,1.0999999999999999,0.6,0.17500000000000002,0.41675,0.38825,0.86125,0.5
Reggie Jackson,64.6,22.64,10.459999999999999,2.38,3.3199999999999994,0.6,0.12000000000000002,0.41500000000000004,0.3578,0.8316000000000001,1.3800000000000001
Reggie Perry,26.0,8.1,3.0,2.8,0.5,0.2,0.2,0.41,0.19,0.769,0.6
Richaun Holmes,43.8,18.5,8.02,5.5,1.0,0.33999999999999997,0.8,0.624,0.308,0.7834,0.8
Ricky Council IV,52.5,13.05,6.35,2.15,0.9,0.35,0.1,0.432,0.3165,0.775,0.44999999999999996
Ricky Rubio,45.0,23.933333333333334,8.966666666666667,3.1666666666666665,5.5,1.2,0.16666666666666666,0.3646666666666667,0.301,0.8403333333333333,1.7000000000000002
Rob Dillingham,49.0,10.5,4.5,1.0,2.0,0.4,0.0,0.441,0.338,0.533,1.1
Robert Covington,54.5,23.075,6.85,4.75,1.25,1.25,0.95,0.42625,0.37325,0.81075,0.775
Robert Williams III,42.0,22.4,7.95,7.675000000000001,1.575,0.75,1.775,0.7112499999999999,0.08325,0.7075,0.975
Robin Lopez,48.0,14.733333333333334,6.366666666666667,2.9,0.9333333333333332,0.13333333333333333,0.43333333333333335,0.6086666666666667,0.37033333333333335,0.698,1.0
Rodions Kurucs,21.0,5.9,1.5,1.1,0.5,0.4,0.2,0.344,0.286,0.75,0.6
Rodney Hood,53.5,15.350000000000001,3.8,1.7,0.85,0.35,0.1,0.3655,0.3155,0.876,0.44999999999999996
Rodney McGruder,41.5,15.6,5.550000000000001,2.25,0.9,0.45,0.05,0.422,0.41000000000000003,0.7745,0.4
Romeo Langford,45.5,17.85,5.7,2.5,0.8,0.55,0.3,0.451,0.3015,0.622,0.5
Ronald Holland II,81.0,15.6,6.4,2.7,1.0,0.6,0.2,0.474,0.238,0.754,0.9
Royce O'Neale,75.6,28.74,8.0,5.24,2.7399999999999998,0.8800000000000001,0.5,0.42140000000000005,0.38780000000000003,0.7588,1.1
Rudy Gay,58.0,18.366666666666667,8.233333333333333,4.033333333333333,1.1333333333333333,0.5,0.39999999999999997,0.4046666666666667,0.32666666666666666,0.8153333333333334,0.8666666666666667
Rudy Gobert,71.0,32.18,13.86,12.72,1.34,0.72,1.94,0.6754,0.0,0.6538,1.6
