PLAYER,GP,MIN,PTS,REB,AST,STL,BLK,FG_PCT,FG3_PCT,FT_PCT,TOV
A.C. Green,82.0,17.2,4.5,3.8,0.5,0.4,0.1,0.444,0.0,0.712,0.5
A.J. Guyton,39.0,16.2,5.7,1.05,1.85,0.25,0.2,0.3835,0.3825,0.824,0.75
AJ Hammons,22.0,7.4,2.2,1.6,0.2,0.0,0.6,0.405,0.5,0.45,0.5
AJ Price,47.0,14.040000000000001,5.4,1.3599999999999999,2.04,0.45999999999999996,0.04,0.3816,0.3076,0.6114,0.86
Aaron Brooks,65.0,22.619999999999997,10.76,1.7,3.22,0.58,0.14,0.4154,0.3528,0.8400000000000001,1.6600000000000001
Aaron Gordon,68.2,27.26,12.14,6.1,2.04,0.74,0.64,0.4514,0.308,0.7074,1.32
Aaron Gray,47.8,12.4,3.62,3.9799999999999995,0.64,0.32,0.3,0.5168,0.0,0.5776,0.8
Aaron Harrison,21.0,4.4,0.9,0.7,0.1,0.3,0.0,0.263,0.3,0.417,0.2
Aaron Holiday,58.0,18.7,7.7,1.85,2.55,0.6000000000000001,0.25,0.4075,0.36650000000000005,0.8354999999999999,1.05
Aaron McKie,69.4,27.32,8.84,3.6799999999999997,3.2600000000000002,1.2,0.21999999999999997,0.44800000000000006,0.3598,0.7546,1.58
Aaron Williams,71.8,18.64,6.319999999999999,4.18,0.8800000000000001,0.4,0.76,0.4798,0.0666,0.766,1.04
Abdel Nader,54.666666666666664,12.700000000000001,4.433333333333334,1.7333333333333334,0.5,0.3333333333333333,0.26666666666666666,0.40900000000000003,0.3496666666666666,0.7043333333333334,0.6333333333333333
Acie Law,47.0,12.225,3.9000000000000004,1.0,1.55,0.425,0.025,0.41925,0.249,0.7797499999999999,0.75
Adam Keefe,67.0,12.6,2.5,3.1,0.5,0.4,0.3,0.403,0.333,0.619,0.6
Adam Morrison,53.666666666666664,17.099999999999998,6.066666666666666,1.8,1.1666666666666667,0.23333333333333336,0.10000000000000002,0.37033333333333335,0.3026666666666667,0.6913333333333332,0.8666666666666667
Admiral Schofield,33.0,11.2,3.0,1.4,0.5,0.2,0.1,0.38,0.311,0.667,0.2
Adonal Foyle,68.2,20.14,4.74,5.4399999999999995,0.58,0.38,2.06,0.47040000000000004,0.0,0.5222,0.9
Adreian Payne,42.0,16.200000000000003,4.6,3.5999999999999996,0.75,0.44999999999999996,0.25,0.39,0.196,0.653,1.0499999999999998
Adrian Griffin,59.4,16.86,4.1,3.2,1.26,0.86,0.14,0.4224,0.22279999999999997,0.791,0.58
Al Harrington,69.8,30.74,12.72,6.16,1.86,0.9800000000000001,0.32,0.45499999999999996,0.2496,0.7262000000000001,2.18
Al Horford,76.0,34.46,13.7,9.68,2.58,0.82,1.1,0.535,0.4,0.7378,1.64
Al Jefferson,66.2,27.72,14.940000000000001,8.52,1.02,0.64,1.26,0.5076,0.0,0.6824,1.56
Al Thornton,74.0,27.974999999999998,11.9,4.15,1.2,0.625,0.525,0.45599999999999996,0.27325,0.74925,1.425
Al-Farouq Aminu,75.4,22.32,6.34,5.3,1.06,0.9400000000000001,0.5599999999999999,0.4332,0.2696,0.728,1.2
Alan Anderson,56.6,19.06,6.8,2.0,1.0,0.5,0.08,0.403,0.3504,0.8008000000000001,0.78
Alan Henderson,62.0,17.0,5.36,4.279999999999999,0.42000000000000004,0.42000000000000004,0.42000000000000004,0.4928,0.2,0.6042,0.8400000000000001
Alan Williams,47.0,15.1,7.4,6.2,0.5,0.6,0.7,0.517,0.0,0.625,0.8
Alando Tucker,30.0,9.4,4.6,1.0,0.4,0.2,0.0,0.43,0.348,0.788,0.5
Alec Burks,51.8,24.16,11.08,3.1,2.0,0.62,0.16,0.42379999999999995,0.3658,0.7524,1.5
Alec Peters,20.0,11.2,4.1,1.9,0.6,0.1,0.1,0.378,0.31,0.8,0.2
Alex Abrines,58.0,16.533333333333335,5.333333333333333,1.4333333333333333,0.5333333333333333,0.5,0.13333333333333333,0.38166666666666665,0.36133333333333334,0.8896666666666667,0.43333333333333335
Alex Acker,25.0,8.0,2.9,1.0,0.5,0.2,0.2,0.395,0.35,0.5,0.3
Alex Caruso,42.0,18.266666666666666,6.099999999999999,2.1333333333333333,2.3333333333333335,0.9,0.3333333333333333,0.42933333333333334,0.37166666666666665,0.7436666666666666,1.2
Alex Len,67.0,18.880000000000003,6.76,6.14,0.72,0.4,0.9800000000000001,0.48319999999999996,0.2118,0.696,1.2
Alex Poythress,23.0,9.35,3.05,2.15,0.45,0.15000000000000002,0.25,0.4585,0.3775,0.3105,0.35
Alexander Johnson,51.0,12.8,4.300000000000001,2.6500000000000004,0.3,0.35,0.4,0.513,0.0,0.674,0.9
Alexey Shved,60.666666666666664,17.566666666666666,7.633333333333333,2.0,2.4333333333333336,0.6,0.26666666666666666,0.36333333333333334,0.309,0.761,1.2666666666666666
Alexis Ajinca,49.6,12.319999999999999,4.9799999999999995,3.4799999999999995,0.45999999999999996,0.3,0.6,0.4756,0.0706,0.7857999999999999,0.78
Alfonzo McKinnie,56.0,14.350000000000001,4.65,3.0999999999999996,0.4,0.44999999999999996,0.2,0.45699999999999996,0.2855,0.6365,0.55
Allan Houston,61.4,35.0,18.4,2.6599999999999997,2.3,0.6599999999999999,0.08,0.43620000000000003,0.39780000000000004,0.8896000000000001,1.9200000000000004
Allan Ray,47.0,15.1,6.2,1.5,0.9,0.4,0.1,0.386,0.414,0.764,0.9
Allen Crabbe,65.8,24.72,9.42,2.94,1.1800000000000002,0.6,0.32,0.4226,0.3892,0.8096,0.8
Allen Iverson,67.2,42.6,29.439999999999998,4.04,6.0600000000000005,2.56,0.18,0.4086,0.2964,0.796,3.96
Allonzo Trier,44.0,17.45,8.7,2.15,1.5499999999999998,0.25,0.2,0.4645,0.376,0.797,1.35
Alonzo Gee,64.0,21.580000000000002,7.06,3.2600000000000002,1.06,0.9,0.26,0.4326,0.3336,0.7544000000000001,1.1400000000000001
Alonzo Mourning,55.8,21.54,9.14,5.5,0.48,0.24000000000000005,2.2399999999999998,0.5384,0.0666,0.6052,1.56
Alton Ford,53.0,8.5,3.1,2.0,0.1,0.1,0.1,0.517,0.0,0.737,0.6
Alvin Jones,23.0,5.4,1.1,1.6,0.1,0.1,0.4,0.4,0.0,0.5,0.5
Alvin Williams,74.5,32.475,10.9,2.95,5.0,1.375,0.275,0.422,0.312,0.7615000000000001,1.525
Amal McCaskill,43.0,8.2,1.9,1.7999999999999998,0.2,0.2,0.35,0.405,0.0,0.583,0.45
Amar'e Stoudemire,75.6,34.17999999999999,21.14,9.08,1.3,0.96,1.54,0.5342,0.1498,0.7386,2.58
Amir Johnson,68.4,18.94,6.0,5.0200000000000005,0.74,0.48,1.08,0.584,0.08,0.6892,0.8800000000000001
Anderson Varejao,62.4,22.36,6.32,6.380000000000001,0.78,0.8,0.6,0.5025999999999999,0.0,0.5756,0.82
Andray Blatche,63.8,18.119999999999997,7.5,4.3,1.1800000000000002,0.5599999999999999,0.82,0.44959999999999994,0.2286,0.7176,1.3
Andre Barrett,38.0,12.6,3.1,1.1,1.8,0.5,0.0,0.363,0.269,0.737,0.7
Andre Brown,35.5,7.8999999999999995,2.7,2.3499999999999996,0.15000000000000002,0.2,0.1,0.534,0.0,0.5245,0.6000000000000001
Andre Drummond,77.0,29.22,13.0,12.58,0.7,1.22,1.52,0.5592,0.2238,0.38380000000000003,1.5399999999999998
Andre Iguodala,80.8,38.0,15.64,5.680000000000001,4.38,1.8,0.45999999999999996,0.47379999999999994,0.3262,0.7524,2.46
Andre Miller,81.4,35.56,14.86,4.34,7.720000000000001,1.5,0.24,0.4492,0.2142,0.8230000000000001,2.8200000000000003
Andre Owens,27.0,10.85,3.5,1.2,0.9,0.30000000000000004,0.05,0.3695,0.319,0.7010000000000001,0.7
Andre Roberson,59.0,21.619999999999997,4.34,3.9200000000000004,0.86,0.9,0.64,0.488,0.2358,0.5058,0.62
Andrea Bargnani,73.4,30.24,15.16,4.86,1.22,0.4,0.9199999999999999,0.43620000000000003,0.36879999999999996,0.8177999999999999,1.64
Andrei Kirilenko,70.0,32.4,14.02,6.5,2.68,1.58,2.68,0.46740000000000004,0.304,0.7682,2.18
Andres Nocioni,74.8,25.6,12.02,5.12,1.3,0.45999999999999996,0.48,0.43760000000000004,0.359,0.8112,1.6600000000000001
Andrew Bogut,66.2,32.239999999999995,12.72,9.22,2.34,0.6599999999999999,1.3,0.5388,0.04,0.5986,2.06
Andrew Bynum,55.6,23.479999999999997,10.36,6.82,1.08,0.27999999999999997,1.48,0.5452,0.0,0.621,1.3599999999999999
Andrew DeClercq,69.0,14.525,3.625,3.7750000000000004,0.55,0.55,0.475,0.50375,0.0,0.648,0.825
Andrew Goudelock,40.0,10.5,4.4,0.8,0.5,0.1,0.0,0.391,0.373,0.917,0.5
Andrew Harrison,64.0,22.1,7.7,2.0999999999999996,3.0,0.7,0.4,0.3735,0.3035,0.7715000000000001,1.2999999999999998
Andrew Nicholson,57.0,13.62,5.58,2.82,0.44000000000000006,0.26,0.32,0.4502,0.2354,0.7302,0.7
Andrew Wiggins,80.0,35.92,19.4,4.279999999999999,2.18,1.02,0.58,0.4396,0.32720000000000005,0.7246,2.06
Andris Biedrins,63.6,22.740000000000002,7.859999999999999,7.68,0.9800000000000001,0.64,1.1800000000000002,0.6035999999999999,0.0,0.4946,1.06
Anfernee Hardaway,62.75,28.3,9.775,3.75,3.125,1.075,0.3,0.42474999999999996,0.32825,0.7867500000000001,1.9249999999999998
Anfernee Simons,45.0,13.85,6.050000000000001,1.4500000000000002,1.0499999999999998,0.25,0.05,0.4215,0.3385,0.6944999999999999,0.75
Ansu Sesay,51.0,10.0,2.8,1.6,0.4,0.3,0.25,0.41900000000000004,0.143,0.6335,0.5
Antawn Jamison,79.2,37.04,20.240000000000002,7.279999999999999,1.8199999999999998,1.0,0.38,0.4662,0.3356,0.7492,1.86
Ante Zizic,37.666666666666664,11.666666666666666,5.3,3.4333333333333336,0.4666666666666666,0.19999999999999998,0.3333333333333333,0.6176666666666667,0.0,0.722,0.6
Anthony Bennett,44.0,13.299999999999999,4.8,3.4,0.5333333333333333,0.3666666666666667,0.19999999999999998,0.39666666666666667,0.2733333333333334,0.6669999999999999,0.6666666666666666
Anthony Brown,29.0,20.6,4.0,2.4,0.7,0.5,0.2,0.31,0.286,0.85,0.5
Anthony Carter,55.6,17.6,4.16,1.8199999999999998,3.4200000000000004,0.8,0.16,0.37960000000000005,0.1176,0.6464000000000001,1.3599999999999999
Anthony Davis,67.0,34.339999999999996,22.2,10.1,1.7600000000000002,1.3199999999999998,2.34,0.5136000000000001,0.1856,0.7814,1.7600000000000002
Anthony Goldwire,26.5,13.05,4.65,1.2,2.05,0.5,0.0,0.397,0.3325,0.802,0.65
Anthony Johnson,57.8,16.619999999999997,4.8,1.5,2.3600000000000003,0.74,0.1,0.4114,0.324,0.7152000000000001,0.86
Anthony Mason,75.66666666666667,37.199999999999996,10.966666666666667,7.966666666666666,3.5,0.7333333333333334,0.26666666666666666,0.49099999999999994,0.3333333333333333,0.7319999999999999,1.6666666666666667
Anthony Morrow,59.4,23.9,10.459999999999999,2.5,1.04,0.5399999999999999,0.12000000000000002,0.45,0.4178,0.899,0.8400000000000001
Anthony Parker,77.6,31.160000000000004,10.24,3.5799999999999996,2.52,1.0,0.18,0.44239999999999996,0.4124,0.8096,1.1
Anthony Peeler,70.8,22.48,7.340000000000001,2.32,2.16,0.8,0.14,0.4154,0.41200000000000003,0.8458,1.0
Anthony Randolph,41.8,15.779999999999998,7.640000000000001,4.46,0.76,0.6,0.96,0.4664,0.09,0.7283999999999999,1.24
Anthony Roberson,24.5,10.4,4.85,0.9500000000000001,0.6,0.44999999999999996,0.0,0.395,0.35150000000000003,0.8335,0.5
Anthony Tolliver,57.6,21.02,6.539999999999999,3.9200000000000004,0.96,0.4,0.38,0.414,0.34740000000000004,0.7968,0.7
Antoine Walker,79.8,39.72,19.740000000000002,8.440000000000001,4.64,1.34,0.62,0.409,0.3252,0.633,3.18
Antoine Wright,58.0,18.86,5.279999999999999,2.2199999999999998,0.9800000000000001,0.44000000000000006,0.26,0.40599999999999997,0.26339999999999997,0.645,0.76
Antonio Blakeney,57.0,14.5,7.3,1.9,0.7,0.2,0.2,0.419,0.396,0.658,0.6
Antonio Burks,40.5,9.55,2.5,0.55,1.25,0.45,0.0,0.4105,0.22000000000000003,0.586,0.55
Antonio Daniels,74.8,22.78,8.3,1.92,3.2399999999999998,0.64,0.1,0.45359999999999995,0.3318,0.8082,0.9400000000000001
Antonio Davis,72.0,33.46,11.6,8.440000000000001,1.7399999999999998,0.45999999999999996,1.1199999999999999,0.426,0.0,0.773,1.7400000000000002
Antonio McDyess,70.6,24.84,10.64,7.159999999999999,1.1800000000000002,0.6799999999999999,0.8400000000000001,0.5025999999999999,0.0,0.631,1.3399999999999999
Antonis Fotsis,28.0,11.3,3.9,2.2,0.4,0.3,0.4,0.404,0.304,0.85,0.8
Anžejs Pasečņiks,27.0,16.2,5.8,4.0,0.7,0.3,0.4,0.526,0.0,0.586,0.9
Archie Goodwin,50.0,14.233333333333334,6.066666666666666,2.0,1.2,0.43333333333333335,0.20000000000000004,0.4216666666666667,0.22133333333333335,0.694,1.2666666666666666
Armon Johnson,38.0,7.3,2.9,0.9,1.2,0.1,0.0,0.455,0.417,0.591,1.0
Arnett Moultrie,47.0,11.5,3.7,3.1,0.2,0.4,0.2,0.582,0.0,0.643,0.4
Aron Baynes,72.0,14.86,5.36,4.340000000000001,0.64,0.2,0.41999999999999993,0.4981999999999999,0.0786,0.826,0.82
Arron Afflalo,72.4,24.82,9.040000000000001,2.7,1.56,0.5,0.26,0.45640000000000003,0.373,0.7958000000000001,0.8800000000000001
Art Long,44.5,11.899999999999999,3.4,3.15,0.44999999999999996,0.25,0.4,0.4325,0.3335,0.36450000000000005,0.9
Arvydas Sabonis,69.5,18.3,8.1,4.85,1.65,0.75,0.8,0.4775,0.2835,0.7815000000000001,1.2
Austin Croshere,71.2,18.3,7.18,4.04,1.04,0.36,0.33999999999999997,0.3968,0.343,0.8618,1.06
Austin Daye,51.8,13.420000000000002,4.96,2.38,0.72,0.38,0.4,0.3964,0.3316,0.7518,0.64
Austin Rivers,69.4,22.56,8.36,1.9600000000000002,2.1399999999999997,0.6,0.12000000000000002,0.41319999999999996,0.3388,0.6458,1.1400000000000001
Avery Bradley,56.4,23.54,9.459999999999999,2.2800000000000002,1.42,0.9,0.2,0.4218,0.2942,0.7288,1.22
Avery Johnson,54.25,16.5,5.35,0.95,3.05,0.5249999999999999,0.07500000000000001,0.437,0.04175,0.71525,0.9750000000000001
Awvee Storey,25.5,7.300000000000001,2.6,1.5,0.4,0.2,0.0,0.41400000000000003,0.2145,0.5269999999999999,0.30000000000000004
Axel Toupane,21.0,14.5,3.6,1.5,0.7,0.3,0.3,0.357,0.325,0.765,0.3
Bam Adebayo,74.33333333333333,25.566666666666666,10.566666666666668,7.666666666666667,2.9333333333333336,0.8333333333333334,0.9,0.5483333333333333,0.11433333333333333,0.7156666666666666,1.7666666666666666
Baron Davis,65.4,38.36,18.22,4.220000000000001,7.5200000000000005,2.04,0.42000000000000004,0.4084,0.33399999999999996,0.6801999999999999,2.92
Ben Gordon,79.6,31.380000000000003,18.54,3.0,3.0,0.8,0.16,0.4354,0.41459999999999997,0.8568,2.42
Ben Handlogten,21.0,14.0,4.5,3.1,0.6,0.3,0.2,0.518,0.0,0.529,0.9
Ben Hansbrough,28.0,7.2,2.0,0.6,0.8,0.3,0.1,0.333,0.261,0.778,0.6
Ben McLemore,69.8,23.860000000000003,8.86,2.52,1.1199999999999999,0.6799999999999999,0.18,0.41859999999999997,0.3536,0.7832,1.3
Ben Simmons,72.33333333333333,34.43333333333334,16.366666666666664,8.233333333333333,7.966666666666666,1.7333333333333334,0.7666666666666666,0.5626666666666666,0.09533333333333333,0.5936666666666667,3.466666666666667
Ben Uzoh,42.0,10.4,3.8,1.5,1.6,0.3,0.2,0.424,0.375,0.589,0.6
Ben Wallace,77.6,36.839999999999996,8.02,13.24,1.58,1.52,2.88,0.47539999999999993,0.1306,0.42539999999999994,1.24
Beno Udrih,69.2,20.240000000000002,7.880000000000001,1.86,2.8600000000000003,0.64,0.1,0.4384,0.347,0.8172,1.46
Bernard James,38.0,7.4,1.8499999999999999,2.0999999999999996,0.1,0.2,0.55,0.4965,0.0,0.5775,0.35
Bernard Robinson,42.666666666666664,13.1,3.8000000000000003,2.1,0.9333333333333332,0.6999999999999998,0.13333333333333333,0.3933333333333333,0.15666666666666665,0.7783333333333333,0.7333333333333334
Bill Curley,20.0,9.6,3.2,1.9,0.2,0.4,0.5,0.532,0.5,0.632,0.8
Billy Owens,45.0,17.7,4.4,4.6,1.2,0.7,0.3,0.383,0.15,0.475,0.9
Billy Thomas,25.0,14.0,3.7,1.4,0.7,0.6,0.0,0.362,0.304,0.778,0.4
Bimbo Coles,37.75,14.8,3.45,1.1,2.0,0.375,0.07500000000000001,0.36275,0.136,0.81225,0.8
Bismack Biyombo,73.2,21.14,4.64,6.459999999999999,0.32,0.26,1.56,0.5222,0.0,0.5464,0.86
Blake Griffin,75.0,35.519999999999996,21.44,9.68,3.9799999999999995,0.9800000000000001,0.58,0.5246000000000001,0.2538,0.6532,2.4799999999999995
Bo Outlaw,72.8,20.52,4.36,4.46,1.42,0.76,0.9800000000000001,0.5164,0.2,0.5396,1.0
Bob Sura,65.4,25.48,9.24,4.04,3.88,0.9600000000000002,0.14,0.4138,0.3078,0.7274,1.98
Boban Marjanovic,46.0,9.559999999999999,6.18,4.0200000000000005,0.54,0.24,0.33999999999999997,0.5740000000000001,0.127,0.7738,0.6799999999999999
Bobby Brown,39.5,8.95,3.775,0.55,1.225,0.2,0.0,0.3685,0.3215,0.7895,0.65
Bobby Jackson,58.8,23.259999999999998,11.86,3.3600000000000003,2.32,0.96,0.12000000000000002,0.4434,0.3658,0.8018000000000001,1.32
Bobby Jones,45.5,9.45,3.15,1.65,0.5,0.3,0.05,0.4455,0.2255,0.6725000000000001,0.5
Bobby Portis,63.0,20.6,10.26,6.0,1.1800000000000002,0.5199999999999999,0.32,0.45599999999999996,0.35019999999999996,0.7428,1.1
Bobby Simmons,54.4,23.5,8.92,3.7600000000000002,1.58,0.82,0.22000000000000003,0.4318000000000001,0.2616,0.8304,1.08
Bogdan Bogdanović,69.66666666666667,28.2,13.666666666666666,3.266666666666667,3.5,0.9666666666666667,0.20000000000000004,0.4346666666666667,0.3746666666666667,0.8026666666666666,1.6666666666666667
Bojan Bogdanovic,79.8,27.78,13.24,3.3600000000000003,1.42,0.5599999999999999,0.08,0.46040000000000003,0.3862,0.8443999999999999,1.42
Boniface Ndong,23.0,6.6,2.2,1.6,0.3,0.1,0.2,0.415,0.0,0.667,0.3
Bonzi Wells,73.0,27.6,13.5,4.62,2.4,1.3800000000000001,0.3,0.4622,0.3362,0.7253999999999999,2.2600000000000002
Boris Diaw,75.6,27.6,8.22,4.58,3.9200000000000004,0.64,0.5599999999999999,0.48200000000000004,0.2656,0.7,1.86
Bostjan Nachbar,60.6,17.28,6.7,2.54,0.9,0.42000000000000004,0.24,0.3906,0.35960000000000003,0.7652,0.8400000000000001
Brad Miller,66.8,32.0,13.059999999999999,8.7,2.94,0.9199999999999999,0.8400000000000001,0.4922000000000001,0.30419999999999997,0.7852,1.58
Brad Wanamaker,53.5,14.4,5.4,1.55,2.05,0.6,0.15000000000000002,0.46199999999999997,0.38649999999999995,0.8915,0.8
Bradley Beal,64.8,33.08,17.36,3.56,3.04,1.04,0.3,0.43739999999999996,0.3976,0.7898,1.8800000000000001
Brandan Wright,45.4,14.36,6.3,3.34,0.38,0.38,0.9,0.562,0.0,0.6684,0.44000000000000006
Brandon Armstrong,45.5,6.6,2.25,0.65,0.25,0.2,0.0,0.34450000000000003,0.3295,0.5,0.30000000000000004
Brandon Bass,52.0,13.819999999999999,5.380000000000001,3.1399999999999997,0.36,0.2,0.42000000000000004,0.44939999999999997,0.0,0.7792,0.72
Brandon Clarke,58.0,22.4,12.1,5.9,1.4,0.6,0.8,0.618,0.359,0.759,0.9
Brandon Davies,39.0,13.5,4.05,2.6,0.8,0.6,0.25,0.4115,0.2175,0.6455,0.9
Brandon Goodwin,34.0,12.7,6.1,2.1,1.5,0.4,0.1,0.4,0.299,0.933,0.9
Brandon Hunter,33.5,9.1,3.3,2.75,0.3,0.25,0.1,0.482,0.0,0.49,0.6499999999999999
Brandon Ingram,63.0,32.55,16.9,5.125,3.3,0.725,0.6,0.458,0.35125,0.7070000000000001,2.375
Brandon Jennings,74.2,34.519999999999996,16.759999999999998,3.34,6.0200000000000005,1.4600000000000002,0.2,0.3902,0.3482,0.8008,2.42
Brandon Knight,65.6,33.06,16.119999999999997,3.56,4.6,1.02,0.22000000000000003,0.4162,0.3606,0.8039999999999999,2.8600000000000003
Brandon Paul,64.0,9.0,2.3,1.1,0.6,0.4,0.1,0.433,0.278,0.512,0.5
Brandon Roy,64.2,35.06,18.44,4.16,4.46,1.02,0.24,0.4526,0.35140000000000005,0.8086,1.78
Brandon Rush,65.4,23.6,7.7,3.12,1.0399999999999998,0.48,0.58,0.4202,0.39859999999999995,0.6948000000000001,0.9199999999999999
Brendan Haywood,73.4,22.98,7.0,5.58,0.58,0.4600000000000001,1.46,0.5184,0.0,0.6035999999999999,1.04
Brent Barry,72.6,29.839999999999996,10.34,3.66,4.36,1.28,0.27999999999999997,0.4774,0.4224,0.8241999999999999,1.6800000000000002
Brent Price,20.0,4.4,1.6,0.4,0.5,0.2,0.1,0.333,0.267,0.692,0.5
Brevin Knight,56.6,22.84,6.4,2.2800000000000002,5.68,1.64,0.06000000000000001,0.41419999999999996,0.2,0.7444,1.8
Brian Cardinal,47.0,16.1,5.9799999999999995,2.8600000000000003,1.2,0.82,0.13999999999999999,0.4182,0.39239999999999997,0.8130000000000001,0.9400000000000001
Brian Cook,60.8,14.9,6.0600000000000005,2.94,0.7,0.4,0.38,0.4464,0.319,0.7934,0.66
Brian Grant,76.2,28.839999999999996,9.459999999999999,7.5200000000000005,1.16,0.6399999999999999,0.54,0.48419999999999996,0.0,0.7842,1.4200000000000002
Brian Roberts,62.8,15.62,6.14,1.28,2.1599999999999997,0.4,0.04,0.4102,0.362,0.8962,0.82
Brian Scalabrine,56.2,14.14,3.5799999999999996,2.5599999999999996,0.96,0.36,0.24,0.384,0.3166,0.7769999999999999,0.8400000000000001
Brian Shaw,70.0,15.4,3.9,2.4666666666666663,2.033333333333333,0.4666666666666666,0.19999999999999998,0.37966666666666665,0.33,0.7186666666666667,0.8666666666666667
Brian Skinner,57.2,19.48,5.76,5.279999999999999,0.5599999999999999,0.5,0.8,0.499,0.0,0.5362,0.8800000000000001
Briante Weber,20.0,10.2,3.1,1.3,1.1,0.6,0.1,0.417,0.1,0.688,0.4
Britton Johnsen,20.0,14.6,2.1,2.3,0.6,0.4,0.1,0.288,0.083,0.438,0.7
Brook Lopez,78.4,32.46,17.759999999999998,7.4,1.3,0.5599999999999999,1.78,0.5112,0.02,0.7938,1.92
Bruce Bowen,77.4,31.380000000000003,7.359999999999999,3.04,1.48,0.9199999999999999,0.48,0.41159999999999997,0.3842,0.541,0.9400000000000001
Bruce Brown,66.0,23.9,6.6,3.6,2.6,0.8,0.5,0.4205,0.301,0.7444999999999999,1.15
Bruno Caboclo,32.0,15.8,5.65,3.3,0.95,0.45,0.8,0.427,0.27549999999999997,0.8645,0.75
Bruno Fernando,56.0,12.7,4.3,3.5,0.9,0.3,0.3,0.518,0.135,0.569,0.8
Bruno Sundov,23.0,4.166666666666667,1.3,0.9,0.16666666666666666,0.13333333333333333,0.10000000000000002,0.3156666666666667,0.19433333333333333,0.3333333333333333,0.26666666666666666
Bryant Reeves,75.0,24.4,8.3,6.0,1.1,0.6,0.7,0.46,0.25,0.796,1.2
Bryant Stith,64.0,22.700000000000003,6.949999999999999,2.65,1.5,0.8999999999999999,0.15000000000000002,0.3865,0.3645,0.8454999999999999,0.8999999999999999
Bryce Drew,54.5,19.95,4.85,1.2999999999999998,2.8,0.6,0.05,0.404,0.403,0.765,0.95
Bryn Forbes,65.25,20.0,8.125,1.725,1.35,0.35,0.0,0.4145,0.38125,0.8045,0.675
Bryon Russell,71.2,21.919999999999998,6.9,3.2399999999999998,1.44,0.8400000000000001,0.22000000000000003,0.39039999999999997,0.3686,0.7858,0.9800000000000001
Buddy Hield,79.0,27.75,16.0,4.175,2.225,0.8,0.25,0.43975,0.41075,0.86275,1.725
Byron Mullens,54.333333333333336,19.53333333333333,8.033333333333333,4.466666666666667,0.8999999999999999,0.39999999999999997,0.5333333333333333,0.41733333333333333,0.3076666666666667,0.6556666666666667,1.0333333333333334
C.J. Watson,61.0,20.1,7.62,1.86,2.6,0.9800000000000001,0.1,0.418,0.3684,0.7968,1.1600000000000001
C.J. Wilcox,22.0,5.666666666666667,2.0,0.43333333333333335,0.43333333333333335,0.19999999999999998,0.03333333333333333,0.35766666666666663,0.3196666666666667,0.9166666666666666,0.3
C.J. Williams,38.0,18.6,5.5,1.5,1.1,0.8,0.3,0.442,0.282,0.813,0.5
CJ McCollum,68.2,26.78,15.459999999999999,2.7199999999999998,2.6,0.8399999999999999,0.27999999999999997,0.4446,0.40120000000000006,0.79,1.6600000000000001
CJ Miles,51.0,15.34,6.0200000000000005,1.78,1.1,0.52,0.16,0.41600000000000004,0.3104,0.7436,0.78
Cal Bowdler,48.0,9.85,3.1500000000000004,1.9500000000000002,0.15000000000000002,0.25,0.4,0.40800000000000003,0.2,0.8274999999999999,0.25
Calbert Cheaney,65.0,21.419999999999998,6.04,2.82,1.4,0.54,0.2,0.45519999999999994,0.08,0.7051999999999999,0.8800000000000001
Caleb Swanigan,25.0,8.733333333333333,2.233333333333333,2.9,0.7000000000000001,0.19999999999999998,0.13333333333333333,0.44533333333333336,0.08933333333333333,0.621,1.0
Calvin Booth,51.4,12.5,3.38,2.88,0.42000000000000004,0.3,0.9799999999999999,0.4518,0.1,0.7138,0.52
Cam Reddish,58.0,26.7,10.5,3.7,1.5,1.1,0.5,0.384,0.332,0.802,1.7
Cameron Johnson,57.0,22.0,8.8,3.3,1.2,0.6,0.4,0.435,0.39,0.807,0.6
Cameron Payne,38.25,17.05,6.325,1.9,2.725,0.7,0.2,0.39425,0.33025,0.743,1.05
Caris LeVert,53.25,26.025,13.174999999999999,3.75,3.6,1.1,0.25,0.43474999999999997,0.33599999999999997,0.7082499999999999,1.875
Carl Landry,61.6,23.979999999999997,11.7,5.12,0.72,0.45999999999999996,0.42000000000000004,0.5462,0.1332,0.7638,1.26
Carlos Arroyo,59.8,16.16,6.16,1.5,3.02,0.52,0.06000000000000001,0.43479999999999996,0.2742,0.7834,1.22
Carlos Boozer,62.8,32.1,16.1,9.64,2.3600000000000003,0.86,0.45999999999999996,0.538,0.0334,0.729,2.1
Carlos Delfino,67.4,19.339999999999996,6.540000000000001,3.28,1.5,0.7,0.18,0.3964,0.33440000000000003,0.712,0.9
Carlos Rogers,30.5,10.85,3.65,2.65,0.15000000000000002,0.25,0.4,0.6200000000000001,0.0835,0.542,0.30000000000000004
Carmelo Anthony,75.8,36.54,24.580000000000002,6.0200000000000005,3.06,1.1400000000000001,0.45999999999999996,0.4612,0.2906,0.795,3.12
Caron Butler,72.2,35.480000000000004,15.360000000000003,5.86,2.54,1.6199999999999999,0.27999999999999997,0.43179999999999996,0.2904,0.835,2.12
Carsen Edwards,37.0,9.5,3.3,1.3,0.6,0.3,0.1,0.328,0.316,0.684,0.4
Cartier Martin,41.6,11.719999999999999,4.08,1.52,0.45999999999999996,0.32,0.08,0.36760000000000004,0.33340000000000003,0.5904,0.44000000000000006
